ISO3Code,Age,Pop2020,Sex
BRB,30,18101,Both
BEL,30,746195,Both
BTN,30,75718,Both
BOL,30,870945,Both
BIH,30,216385,Both
BWA,30,187256,Both
BRA,30,17147907,Both
BLZ,30,32103,Both
SLB,30,42609,Both
BRN,30,38141,Both
BGR,30,480839,Both
MMR,30,4127737,Both
BDI,30,875169,Both
BLR,30,814015,Both
KHM,30,1241298,Both
CMR,30,1860818,Both
CAN,30,2626365,Both
CPV,30,52533,Both
CAF,30,277127,Both
LKA,30,1352386,Both
TCD,30,989985,Both
CHL,30,1545821,Both
CHN,30,128738970,Both
COL,30,4056807,Both
COM,30,63671,Both
COG,30,353823,Both
COD,30,5340933,Both
CRI,30,430581,Both
HRV,30,257519,Both
CUB,30,831041,Both
CYP,30,96456,Both
CZE,30,716916,Both
BEN,30,785320,Both
DNK,30,355016,Both
DOM,30,825573,Both
ECU,30,1363153,Both
SLV,30,474241,Both
GNQ,30,143663,Both
ETH,30,7518893,Both
ERI,30,269281,Both
EST,30,101570,Both
FJI,30,66837,Both
FIN,30,347432,Both
FRA,30,3941533,Both
DJI,30,86291,Both
GAB,30,188812,Both
GEO,30,289585,Both
GMB,30,160385,Both
PSE,30,369818,Both
DEU,30,5441865,Both
GHA,30,2266062,Both
KIR,30,9061,Both
GRC,30,597812,Both
GRD,30,9345,Both
GTM,30,1354136,Both
GIN,30,828439,Both
GUY,30,44034,Both
HTI,30,905799,Both
HND,30,783566,Both
HUN,30,612164,Both
ISL,30,23306,Both
IND,30,112176098,Both
IDN,30,19973248,Both
IRN,30,8466702,Both
IRQ,30,2927362,Both
IRL,30,310946,Both
ISR,30,564708,Both
ITA,30,3365512,Both
CIV,30,1741072,Both
JAM,30,232494,Both
JPN,30,6789745,Both
KAZ,30,1657570,Both
JOR,30,777482,Both
KEN,30,4022692,Both
PRK,30,1851025,Both
KOR,30,3282425,Both
KWT,30,366397,Both
KGZ,30,572187,Both
LAO,30,590926,Both
LBN,30,522019,Both
LSO,30,174746,Both
LVA,30,142259,Both
LBR,30,334305,Both
LBY,30,585240,Both
LTU,30,186363,Both
LUX,30,49138,Both
MDG,30,1829738,Both
MWI,30,1292429,Both
MYS,30,2929646,Both
MDV,30,82881,Both
MLI,30,1167473,Both
MLT,30,32927,Both
MRT,30,334301,Both
MUS,30,88439,Both
MEX,30,9789880,Both
MNG,30,309399,Both
MDA,30,417989,Both
MNE,30,42561,Both
MAR,30,2862559,Both
MOZ,30,1961629,Both
OMN,30,868013,Both
NAM,30,197388,Both
NPL,30,2069262,Both
NLD,30,1077138,Both
VUT,30,22997,Both
NZL,30,324444,Both
NIC,30,549059,Both
NER,30,1265908,Both
NGA,30,13044512,Both
NOR,30,376835,Both
FSM,30,8263,Both
PAK,30,16818327,Both
PAN,30,317131,Both
PNG,30,636511,Both
PRY,30,595068,Both
PER,30,2693379,Both
PHL,30,8247197,Both
POL,30,2825848,Both
PRT,30,560997,Both
GNB,30,138905,Both
TLS,30,89860,Both
QAT,30,495152,Both
ROU,30,1396156,Both
RUS,30,12543831,Both
RWA,30,978578,Both
LCA,30,14292,Both
VCT,30,7940,Both
STP,30,14083,Both
SAU,30,3437937,Both
SEN,30,1110693,Both
SRB,30,617923,Both
SYC,30,7105,Both
SLE,30,553893,Both
SGP,30,434677,Both
SVK,30,410494,Both
VNM,30,8437027,Both
SVN,30,133863,Both
SOM,30,868582,Both
ZAF,30,5374110,Both
ZWE,30,994874,Both
ESP,30,2618972,Both
SSD,30,744174,Both
SDN,30,2799335,Both
SUR,30,42969,Both
SWZ,30,82554,Both
SWE,30,692949,Both
CHE,30,597572,Both
SYR,30,1520848,Both
TJK,30,786165,Both
THA,30,4466694,Both
TGO,30,567255,Both
TON,30,6110,Both
TTO,30,116833,Both
ARE,30,1795746,Both
TUN,30,928189,Both
TUR,30,6394980,Both
TKM,30,525197,Both
UGA,30,2848524,Both
UKR,30,3584834,Both
MKD,30,162011,Both
EGY,30,8065175,Both
GBR,30,4706828,Both
TZA,30,3902890,Both
USA,30,23052479,Both
BFA,30,1320365,Both
URY,30,239616,Both
UZB,30,3030397,Both
VEN,30,2064324,Both
WSM,30,11657,Both
YEM,30,2329316,Both
ZMB,30,1193475,Both
AFG,35,2056387,Both
ALB,35,166849,Both
DZA,35,3547516,Both
AGO,35,1658972,Both
ATG,35,7028,Both
AZE,35,825466,Both
ARG,35,3122432,Both
AUS,35,1842883,Both
AUT,35,623042,Both
BHS,35,27442,Both
BHR,35,214272,Both
BGD,35,12748544,Both
ARM,35,236762,Both
BRB,35,19023,Both
BEL,35,757802,Both
BTN,35,62963,Both
BOL,35,768154,Both
BIH,35,242000,Both
BWA,35,178033,Both
BRA,35,17328855,Both
BLZ,35,27612,Both
SLB,35,39441,Both
BRN,35,38427,Both
BGR,35,476752,Both
MMR,35,3945262,Both
BDI,35,664378,Both
BLR,35,716333,Both
KHM,35,1647970,Both
CMR,35,1539024,Both
CAN,35,2652296,Both
CPV,35,45753,Both
CAF,35,224208,Both
LKA,35,1467635,Both
TCD,35,779661,Both
CHL,35,1399583,Both
CHN,35,100091455,Both
COL,35,3753492,Both
COM,35,53706,Both
COG,35,326256,Both
COD,35,4421401,Both
CRI,35,395074,Both
HRV,35,281772,Both
CUB,35,691992,Both
CYP,35,91933,Both
CZE,35,761294,Both
BEN,35,651123,Both
DNK,35,317274,Both
DOM,35,738809,Both
ECU,35,1229686,Both
SLV,35,408201,Both
GNQ,35,105318,Both
ETH,35,6273985,Both
ERI,35,191483,Both
EST,35,92061,Both
FJI,35,68117,Both
FIN,35,359148,Both
FRA,35,4069517,Both
DJI,35,76125,Both
GAB,35,161254,Both
GEO,35,275491,Both
GMB,35,122746,Both
PSE,35,294478,Both
DEU,35,5430155,Both
GHA,35,1924356,Both
KIR,35,7543,Both
GRC,35,738703,Both
GRD,35,8865,Both
GTM,35,1177928,Both
GIN,35,642427,Both
GUY,35,49075,Both
HTI,35,825857,Both
HND,35,687371,Both
HUN,35,644978,Both
ISL,35,23565,Both
IND,35,103460178,Both
IDN,35,21193374,Both
IRN,35,8272744,Both
IRQ,35,2476321,Both
IRL,35,384982,Both
ISR,35,557537,Both
ITA,35,3632922,Both
CIV,35,1431143,Both
JAM,35,210889,Both
JPN,35,7665671,Both
KAZ,35,1335925,Both
JOR,35,713126,Both
KEN,35,3447454,Both
PRK,35,1790869,Both
KOR,35,3797414,Both
KWT,35,512159,Both
KGZ,35,442518,Both
LAO,35,495603,Both
LBN,35,487627,Both
LSO,35,152535,Both
LVA,35,120963,Both
LBR,35,295503,Both
LBY,35,578228,Both
LTU,35,151202,Both
LUX,35,49178,Both
MDG,35,1541170,Both
MWI,35,993594,Both
MYS,35,2721572,Both
MDV,35,54726,Both
MLI,35,992982,Both
MLT,35,32426,Both
MRT,35,285478,Both
MUS,35,86669,Both
MEX,35,9090150,Both
MNG,35,254881,Both
MDA,35,355887,Both
MNE,35,45787,Both
MAR,35,2743797,Both
MOZ,35,1627110,Both
OMN,35,571807,Both
NAM,35,159459,Both
NPL,35,1723480,Both
NLD,35,1020393,Both
VUT,35,18006,Both
NZL,35,294622,Both
NIC,35,506393,Both
NER,35,993107,Both
NGA,35,11323538,Both
NOR,35,361889,Both
FSM,35,6825,Both
PAK,35,13997696,Both
PAN,35,301464,Both
PNG,35,584026,Both
PRY,35,514058,Both
PER,35,2537783,Both
PHL,35,7254730,Both
POL,35,3179075,Both
PRT,35,654312,Both
GNB,35,115601,Both
TLS,35,69167,Both
QAT,35,351028,Both
ROU,35,1189744,Both
RUS,35,11924724,Both
RWA,35,833976,Both
LCA,35,14155,Both
VCT,35,7771,Both
STP,35,12548,Both
SAU,35,3542426,Both
SEN,35,940599,Both
SRB,35,596961,Both
SYC,35,7381,Both
SLE,35,463157,Both
SGP,35,461938,Both
SVK,35,437109,Both
VNM,35,7763897,Both
SVN,35,149786,Both
SOM,35,665822,Both
ZAF,35,4781215,Both
ZWE,35,872602,Both
ESP,35,3283021,Both
SSD,35,589979,Both
SDN,35,2403910,Both
SUR,35,39817,Both
SWZ,35,78775,Both
SWE,35,627350,Both
CHE,35,621652,Both
SYR,35,1386345,Both
TJK,35,604166,Both
THA,35,4763033,Both
TGO,35,497302,Both
TON,35,6073,Both
TTO,35,126028,Both
ARE,35,1373568,Both
TUN,35,985875,Both
TUR,35,6379751,Both
TKM,35,432688,Both
UGA,35,2252576,Both
UKR,35,3624124,Both
MKD,35,163966,Both
EGY,35,7133174,Both
GBR,35,4588196,Both
TZA,35,3259038,Both
USA,35,21615791,Both
BFA,35,1107668,Both
URY,35,221530,Both
UZB,35,2546798,Both
VEN,35,1963597,Both
WSM,35,10355,Both
YEM,35,1811122,Both
ZMB,35,991719,Both
AFG,40,1658723,Both
ALB,40,152510,Both
DZA,40,3014029,Both
AGO,40,1330695,Both
ATG,40,6916,Both
AZE,40,664205,Both
ARG,40,3089901,Both
AUS,40,1628711,Both
AUT,40,565684,Both
BHS,40,27577,Both
BHR,40,148286,Both
BGD,40,11225285,Both
ARM,40,190759,Both
BRB,40,18804,Both
BEL,40,751566,Both
BTN,40,50275,Both
BOL,40,667885,Both
BIH,40,220803,Both
BWA,40,149075,Both
BRA,40,15661313,Both
BLZ,40,23055,Both
SLB,40,37090,Both
BRN,40,35640,Both
BGR,40,534664,Both
MMR,40,3759985,Both
BDI,40,446705,Both
BLR,40,652631,Both
KHM,40,626899,Both
CMR,40,1203235,Both
CAN,40,2463309,Both
CPV,40,35784,Both
CAF,40,182948,Both
LKA,40,1524435,Both
TCD,40,610040,Both
CHL,40,1324096,Both
CHN,40,96274146,Both
COL,40,3421069,Both
COM,40,42657,Both
COG,40,293520,Both
COD,40,3629088,Both
CRI,40,348236,Both
HRV,40,288137,Both
CUB,40,617644,Both
CYP,40,87237,Both
CZE,40,930407,Both
BEN,40,538732,Both
DNK,40,360966,Both
DOM,40,668263,Both
ECU,40,1099016,Both
SLV,40,381604,Both
GNQ,40,68702,Both
ETH,40,4933945,Both
ERI,40,141245,Both
EST,40,88573,Both
FJI,40,57042,Both
FIN,40,345452,Both
FRA,40,3943397,Both
DJI,40,66787,Both
GAB,40,128844,Both
GEO,40,263948,Both
GMB,40,97721,Both
PSE,40,247141,Both
DEU,40,5059667,Both
GHA,40,1625913,Both
KIR,40,6240,Both
GRC,40,780463,Both
GRD,40,6561,Both
GTM,40,956404,Both
GIN,40,500181,Both
GUY,40,45300,Both
HTI,40,627216,Both
HND,40,579933,Both
HUN,40,814684,Both
ISL,40,21816,Both
IND,40,90219894,Both
IDN,40,19680740,Both
IRN,40,6491321,Both
IRQ,40,2150018,Both
IRL,40,395554,Both
ISR,40,543672,Both
ITA,40,4188984,Both
CIV,40,1185297,Both
JAM,40,178572,Both
JPN,40,8468421,Both
KAZ,40,1183701,Both
JOR,40,606717,Both
KEN,40,2759450,Both
PRK,40,1556431,Both
KOR,40,3924934,Both
KWT,40,514762,Both
KGZ,40,361459,Both
LAO,40,416557,Both
LBN,40,453018,Both
LSO,40,119473,Both
LVA,40,120748,Both
LBR,40,245405,Both
LBY,40,564550,Both
LTU,40,161179,Both
LUX,40,46555,Both
MDG,40,1314071,Both
MWI,40,806787,Both
MYS,40,2095698,Both
MDV,40,36768,Both
MLI,40,827089,Both
MLT,40,31153,Both
MRT,40,234615,Both
MUS,40,99352,Both
MEX,40,8531964,Both
MNG,40,222852,Both
MDA,40,301677,Both
MNE,40,42874,Both
MAR,40,2360473,Both
MOZ,40,1287698,Both
OMN,40,400326,Both
NAM,40,130730,Both
NPL,40,1597026,Both
NLD,40,1004922,Both
VUT,40,16116,Both
NZL,40,278415,Both
NIC,40,421195,Both
NER,40,838025,Both
NGA,40,9458643,Both
NOR,40,347418,Both
FSM,40,5978,Both
PAK,40,11615522,Both
PAN,40,288124,Both
PNG,40,510591,Both
PRY,40,406934,Both
PER,40,2300830,Both
PHL,40,6551963,Both
POL,40,2958637,Both
PRT,40,765451,Both
GNB,40,87932,Both
TLS,40,46630,Both
QAT,40,254998,Both
ROU,40,1523497,Both
RUS,40,10604635,Both
RWA,40,609132,Both
LCA,40,12886,Both
VCT,40,7523,Both
STP,40,11052,Both
SAU,40,3577563,Both
SEN,40,741966,Both
SRB,40,621552,Both
SYC,40,7436,Both
SLE,40,373119,Both
SGP,40,473271,Both
SVK,40,457808,Both
VNM,40,7033826,Both
SVN,40,158373,Both
SOM,40,561005,Both
ZAF,40,3810040,Both
ZWE,40,737527,Both
ESP,40,4000876,Both
SSD,40,491926,Both
SDN,40,2026888,Both
SUR,40,35203,Both
SWZ,40,60204,Both
SWE,40,609202,Both
CHE,40,570855,Both
SYR,40,1095036,Both
TJK,40,472633,Both
THA,40,5308840,Both
TGO,40,414564,Both
TON,40,5326,Both
TTO,40,101245,Both
ARE,40,916021,Both
TUN,40,846845,Both
TUR,40,6008074,Both
TKM,40,378455,Both
UGA,40,1765404,Both
UKR,40,3337191,Both
MKD,40,154540,Both
EGY,40,6040505,Both
GBR,40,4308130,Both
TZA,40,2684793,Both
USA,40,20294599,Both
BFA,40,893047,Both
URY,40,234364,Both
UZB,40,2105400,Both
VEN,40,1867720,Both
WSM,40,9881,Both
YEM,40,1362091,Both
ZMB,40,808231,Both
AFG,45,1304736,Both
ALB,45,170509,Both
DZA,45,2434590,Both
AGO,45,1082040,Both
ATG,45,6944,Both
AZE,45,616598,Both
ARG,45,2637843,Both
AUS,45,1677349,Both
AUT,45,612581,Both
BHS,45,28919,Both
BHR,45,108435,Both
BGD,45,9425985,Both
ARM,45,162329,Both
BRB,45,20263,Both
BEL,45,766873,Both
BTN,45,39329,Both
BOL,45,570458,Both
BIH,45,226935,Both
BWA,45,111940,Both
BRA,45,13800693,Both
BLZ,45,20903,Both
SLB,45,31580,Both
BRN,45,32363,Both
BGR,45,527321,Both
MMR,45,3459985,Both
BDI,45,300927,Both
BLR,45,632770,Both
KHM,45,802188,Both
CMR,45,938608,Both
CAN,45,2383358,Both
CPV,45,29122,Both
CAF,45,156581,Both
LKA,45,1356670,Both
TCD,45,472791,Both
CHL,45,1254308,Both
CHN,45,119837617,Both
COL,45,3029718,Both
COM,45,34379,Both
COG,45,242294,Both
COD,45,2976441,Both
CRI,45,302326,Both
HRV,45,268865,Both
CUB,45,944338,Both
CYP,45,79391,Both
CZE,45,867947,Both
BEN,45,443100,Both
DNK,45,377241,Both
DOM,45,606226,Both
ECU,45,989224,Both
SLV,45,343538,Both
GNQ,45,46660,Both
ETH,45,4104708,Both
ERI,45,139597,Both
EST,45,96365,Both
FJI,45,49481,Both
FIN,45,314108,Both
FRA,45,4382270,Both
DJI,45,54135,Both
GAB,45,103320,Both
GEO,45,253998,Both
GMB,45,76346,Both
PSE,45,200999,Both
DEU,45,5183684,Both
GHA,45,1405337,Both
KIR,45,4933,Both
GRC,45,793946,Both
GRD,45,6310,Both
GTM,45,745589,Both
GIN,45,398258,Both
GUY,45,45225,Both
HTI,45,479271,Both
HND,45,467803,Both
HUN,45,773529,Both
ISL,45,21150,Both
IND,45,79440280,Both
IDN,45,18165985,Both
IRN,45,5164295,Both
IRQ,45,1786602,Both
IRL,45,367674,Both
ISR,45,496505,Both
ITA,45,4833020,Both
CIV,45,932255,Both
JAM,45,178858,Both
JPN,45,10004654,Both
KAZ,45,1102720,Both
JOR,45,534628,Both
KEN,45,2143595,Both
PRK,45,2157885,Both
KOR,45,4293910,Both
KWT,45,450607,Both
KGZ,45,324976,Both
LAO,45,356127,Both
LBN,45,409725,Both
LSO,45,90778,Both
LVA,45,133139,Both
LBR,45,198791,Both
LBY,45,484650,Both
LTU,45,194730,Both
LUX,45,48045,Both
MDG,45,1073787,Both
MWI,45,629954,Both
MYS,45,1894835,Both
MDV,45,27881,Both
MLI,45,658872,Both
MLT,45,28293,Both
MRT,45,188017,Both
MUS,45,82738,Both
MEX,45,8015794,Both
MNG,45,200194,Both
MDA,45,261131,Both
MNE,45,41048,Both
MAR,45,2091959,Both
MOZ,45,1001590,Both
OMN,45,284643,Both
NAM,45,106827,Both
NPL,45,1448627,Both
NLD,45,1146514,Both
VUT,45,13076,Both
NZL,45,313459,Both
NIC,45,341842,Both
NER,45,690669,Both
NGA,45,7578818,Both
NOR,45,377512,Both
FSM,45,5451,Both
PAK,45,9633225,Both
PAN,45,268271,Both
PNG,45,427793,Both
PRY,45,320704,Both
PER,45,2045834,Both
PHL,45,5759264,Both
POL,45,2576804,Both
PRT,45,810460,Both
GNB,45,68643,Both
TLS,45,54158,Both
QAT,45,206802,Both
ROU,45,1502971,Both
RUS,45,9770682,Both
RWA,45,460962,Both
LCA,45,12631,Both
VCT,45,6961,Both
STP,45,7628,Both
SAU,45,2831226,Both
SEN,45,589862,Both
SRB,45,608342,Both
SYC,45,7437,Both
SLE,45,299775,Both
SGP,45,491602,Both
SVK,45,403592,Both
VNM,45,6539136,Both
SVN,45,146953,Both
SOM,45,492889,Both
ZAF,45,3233235,Both
ZWE,45,520295,Both
ESP,45,3937623,Both
SSD,45,404911,Both
SDN,45,1700431,Both
SUR,45,37521,Both
SWZ,45,44195,Both
SWE,45,654921,Both
CHE,45,595733,Both
SYR,45,833865,Both
TJK,45,409766,Both
THA,45,5605417,Both
TGO,45,329953,Both
TON,45,4964,Both
TTO,45,90197,Both
ARE,45,692088,Both
TUN,45,725626,Both
TUR,45,5438505,Both
TKM,45,319366,Both
UGA,45,1368000,Both
UKR,45,3069213,Both
MKD,45,145361,Both
EGY,45,4908097,Both
GBR,45,4296121,Both
TZA,45,2135934,Both
USA,45,20053798,Both
BFA,45,694086,Both
URY,45,220656,Both
UZB,45,1825100,Both
VEN,45,1697254,Both
WSM,45,9679,Both
YEM,45,1000713,Both
ZMB,45,605658,Both
AFG,50,1032359,Both
ALB,50,184185,Both
DZA,50,2061884,Both
AGO,50,787212,Both
ATG,50,6799,Both
AZE,50,628449,Both
ARG,50,2301731,Both
AUS,50,1558324,Both
AUT,50,713443,Both
BHS,50,25569,Both
BHR,50,81177,Both
BGD,50,8304795,Both
ARM,50,163255,Both
BRB,50,19635,Both
BEL,50,795492,Both
BTN,50,33389,Both
BOL,50,480562,Both
BIH,50,231338,Both
BWA,50,80357,Both
BRA,50,12822932,Both
BLZ,50,17481,Both
SLB,50,22806,Both
BRN,50,27992,Both
BGR,50,476550,Both
MMR,50,3051348,Both
BDI,50,259788,Both
BLR,50,592260,Both
KHM,50,732822,Both
CMR,50,729131,Both
CAN,50,2423480,Both
CPV,50,25257,Both
CAF,50,129029,Both
LKA,50,1317276,Both
TCD,50,362367,Both
CHL,50,1214595,Both
CHN,50,123445382,Both
COL,50,2908465,Both
COM,50,28128,Both
COG,50,188974,Both
COD,50,2421737,Both
CRI,50,304942,Both
HRV,50,281014,Both
CUB,50,998474,Both
CYP,50,75782,Both
CZE,50,693997,Both
BEN,50,363185,Both
DNK,50,421735,Both
DOM,50,541435,Both
ECU,50,864304,Both
SLV,50,303127,Both
GNQ,50,37187,Both
ETH,50,3228746,Both
ERI,50,88101,Both
EST,50,76415,Both
FJI,50,47401,Both
FIN,50,351007,Both
FRA,50,4363401,Both
DJI,50,42400,Both
GAB,50,78748,Both
GEO,50,245820,Both
GMB,50,65530,Both
PSE,50,166831,Both
DEU,50,6681221,Both
GHA,50,1189260,Both
KIR,50,5432,Both
GRC,50,796343,Both
GRD,50,5917,Both
GTM,50,583906,Both
GIN,50,332921,Both
GUY,50,42774,Both
HTI,50,423749,Both
HND,50,381155,Both
HUN,50,648151,Both
ISL,50,20726,Both
IND,50,68875962,Both
IDN,50,15954982,Both
IRN,50,4618479,Both
IRQ,50,1414995,Both
IRL,50,312197,Both
ISR,50,417521,Both
ITA,50,4908246,Both
CIV,50,738521,Both
JAM,50,171265,Both
JPN,50,8658611,Both
KAZ,50,977680,Both
JOR,50,433223,Both
KEN,50,1604073,Both
PRK,50,2140489,Both
KOR,50,4315516,Both
KWT,50,347201,Both
KGZ,50,295973,Both
LAO,50,288932,Both
LBN,50,390373,Both
LSO,50,74699,Both
LVA,50,119177,Both
LBR,50,158075,Both
LBY,50,371907,Both
LTU,50,184854,Both
LUX,50,48183,Both
MDG,50,858467,Both
MWI,50,481315,Both
MYS,50,1674475,Both
MDV,50,20030,Both
MLI,50,489221,Both
MLT,50,25036,Both
MRT,50,149658,Both
MUS,50,85134,Both
MEX,50,6924917,Both
MNG,50,168357,Both
MDA,50,234464,Both
MNE,50,38143,Both
MAR,50,1924565,Both
MOZ,50,782620,Both
OMN,50,181717,Both
NAM,50,82468,Both
NPL,50,1263391,Both
NLD,50,1273712,Both
VUT,50,11562,Both
NZL,50,311981,Both
NIC,50,273901,Both
NER,50,561350,Both
NGA,50,5943469,Both
NOR,50,377386,Both
FSM,50,5111,Both
PAK,50,8230713,Both
PAN,50,234644,Both
PNG,50,348733,Both
PRY,50,290815,Both
PER,50,1792130,Both
PHL,50,5116997,Both
POL,50,2238497,Both
PRT,50,743389,Both
GNB,50,51101,Both
TLS,50,48162,Both
QAT,50,155604,Both
ROU,50,1526148,Both
RUS,50,8479651,Both
RWA,50,354419,Both
LCA,50,12357,Both
VCT,50,6782,Both
STP,50,7361,Both
SAU,50,1891746,Both
SEN,50,467265,Both
SRB,50,570649,Both
SYC,50,6819,Both
SLE,50,236393,Both
SGP,50,466411,Both
SVK,50,346849,Both
VNM,50,5868357,Both
SVN,50,151312,Both
SOM,50,407292,Both
ZAF,50,2692132,Both
ZWE,50,389420,Both
ESP,50,3632242,Both
SSD,50,332202,Both
SDN,50,1424556,Both
SUR,50,32863,Both
SWZ,50,29594,Both
SWE,50,679405,Both
CHE,50,676756,Both
SYR,50,689438,Both
TJK,50,372286,Both
THA,50,5598953,Both
TGO,50,254832,Both
TON,50,4856,Both
TTO,50,82715,Both
ARE,50,456601,Both
TUN,50,711339,Both
TUR,50,4755468,Both
TKM,50,283597,Both
UGA,50,1065593,Both
UKR,50,2802958,Both
MKD,50,145073,Both
EGY,50,4213235,Both
GBR,50,4634540,Both
TZA,50,1660783,Both
USA,50,20577807,Both
BFA,50,553579,Both
URY,50,196341,Both
UZB,50,1568642,Both
VEN,50,1599831,Both
WSM,50,8967,Both
YEM,50,773313,Both
ZMB,50,433597,Both
AFG,55,807839,Both
ALB,55,201906,Both
DZA,55,1738172,Both
AGO,55,677390,Both
ATG,55,6033,Both
AZE,55,652627,Both
ARG,55,2123209,Both
AUS,55,1549411,Both
AUT,55,693557,Both
BHS,55,23653,Both
BHR,55,59054,Both
BGD,55,6700908,Both
ARM,55,199398,Both
BRB,55,20301,Both
BEL,55,803249,Both
BTN,55,25625,Both
BOL,55,403030,Both
BIH,55,268844,Both
BWA,55,66226,Both
BRA,55,11598270,Both
BLZ,55,14329,Both
SLB,55,17889,Both
BRN,55,22229,Both
BGR,55,468154,Both
MMR,55,2521871,Both
BDI,55,232186,Both
BLR,55,753531,Both
KHM,55,654662,Both
CMR,55,559346,Both
CAN,55,2758953,Both
CPV,55,22655,Both
CAF,55,103567,Both
LKA,55,1237542,Both
TCD,55,292280,Both
CHL,55,1137676,Both
CHN,55,98740491,Both
COL,55,2635515,Both
COM,55,22764,Both
COG,55,138918,Both
COD,55,1925266,Both
CRI,55,297453,Both
HRV,55,300369,Both
CUB,55,968821,Both
CYP,55,71756,Both
CZE,55,657273,Both
BEN,55,287496,Both
DNK,55,388391,Both
DOM,55,472900,Both
ECU,55,726835,Both
SLV,55,264944,Both
GNQ,55,25030,Both
ETH,55,2475320,Both
ERI,55,83849,Both
EST,55,88868,Both
FJI,55,44036,Both
FIN,55,369548,Both
FRA,55,4271656,Both
DJI,55,35677,Both
GAB,55,55404,Both
GEO,55,277803,Both
GMB,55,50381,Both
PSE,55,130487,Both
DEU,55,6807172,Both
GHA,55,945719,Both
KIR,55,4556,Both
GRC,55,709351,Both
GRD,55,6228,Both
GTM,55,469911,Both
GIN,55,281603,Both
GUY,55,36563,Both
HTI,55,365875,Both
HND,55,298856,Both
HUN,55,553237,Both
ISL,55,21385,Both
IND,55,59256268,Both
IDN,55,13200117,Both
IRN,55,3676852,Both
IRQ,55,926157,Both
IRL,55,288736,Both
ISR,55,377975,Both
ITA,55,4658946,Both
CIV,55,598705,Both
JAM,55,149268,Both
JPN,55,7882904,Both
KAZ,55,1061761,Both
JOR,55,322368,Both
KEN,55,1201530,Both
PRK,55,1482297,Both
KOR,55,4161183,Both
KWT,55,214098,Both
KGZ,55,285462,Both
LAO,55,237645,Both
LBN,55,334405,Both
LSO,55,66072,Both
LVA,55,145065,Both
LBR,55,125753,Both
LBY,55,245247,Both
LTU,55,235704,Both
LUX,55,42673,Both
MDG,55,681298,Both
MWI,55,364833,Both
MYS,55,1471562,Both
MDV,55,15286,Both
MLI,55,359898,Both
MLT,55,28176,Both
MRT,55,117492,Both
MUS,55,90215,Both
MEX,55,5833054,Both
MNG,55,145695,Both
MDA,55,286551,Both
MNE,55,42177,Both
MAR,55,1819219,Both
MOZ,55,617547,Both
OMN,55,133883,Both
NAM,55,67866,Both
NPL,55,1044309,Both
NLD,55,1250360,Both
VUT,55,8983,Both
NZL,55,316710,Both
NIC,55,233419,Both
NER,55,485500,Both
NGA,55,4756702,Both
NOR,55,335122,Both
FSM,55,4674,Both
PAK,55,6891900,Both
PAN,55,198335,Both
PNG,55,280386,Both
PRY,55,257549,Both
PER,55,1521749,Both
PHL,55,4249923,Both
POL,55,2324671,Both
PRT,55,737618,Both
GNB,55,41087,Both
TLS,55,40311,Both
QAT,55,98557,Both
ROU,55,1043010,Both
RUS,55,10418015,Both
RWA,55,374028,Both
LCA,55,11018,Both
VCT,55,6808,Both
STP,55,5419,Both
SAU,55,1324826,Both
SEN,55,367435,Both
SRB,55,550859,Both
SYC,55,6158,Both
SLE,55,182740,Both
SGP,55,479811,Both
SVK,55,362368,Both
VNM,55,5241611,Both
SVN,55,149890,Both
SOM,55,326680,Both
ZAF,55,2219400,Both
ZWE,55,308669,Both
ESP,55,3414085,Both
SSD,55,263323,Both
SDN,55,1128395,Both
SUR,55,31965,Both
SWZ,55,22123,Both
SWE,55,617242,Both
CHE,55,643866,Both
SYR,55,595908,Both
TJK,55,328604,Both
THA,55,5082441,Both
TGO,55,195882,Both
TON,55,3845,Both
TTO,55,92347,Both
ARE,55,341312,Both
TUN,55,650167,Both
TUR,55,4152955,Both
TKM,55,251862,Both
UGA,55,786842,Both
UKR,55,3103779,Both
MKD,55,137759,Both
EGY,55,3631657,Both
GBR,55,4538925,Both
TZA,55,1265852,Both
USA,55,21542270,Both
BFA,55,423911,Both
URY,55,194736,Both
UZB,55,1500119,Both
VEN,55,1415152,Both
WSM,55,7503,Both
YEM,55,649522,Both
ZMB,55,327662,Both
AFG,60,612638,Both
ALB,60,186459,Both
DZA,60,1387342,Both
AGO,60,481968,Both
ATG,60,4658,Both
AZE,60,496586,Both
ARG,60,1883733,Both
AUS,60,1418526,Both
AUT,60,582363,Both
BHS,60,17584,Both
BHR,60,45120,Both
BGD,60,4500389,Both
ARM,60,197081,Both
BRB,60,18540,Both
BEL,60,735907,Both
BTN,60,21303,Both
BOL,60,336191,Both
BIH,60,241967,Both
BWA,60,59085,Both
BRA,60,9468159,Both
BLZ,60,10450,Both
SLB,60,13425,Both
BRN,60,17186,Both
BGR,60,467298,Both
MMR,60,2049578,Both
BDI,60,201291,Both
BLR,60,665034,Both
KHM,60,453519,Both
CMR,60,420400,Both
CAN,60,2562565,Both
CPV,60,15414,Both
CAF,60,80954,Both
LKA,60,1113872,Both
TCD,60,236024,Both
CHL,60,982299,Both
CHN,60,77514139,Both
COL,60,2086450,Both
COM,60,17534,Both
COG,60,97295,Both
COD,60,1486411,Both
CRI,60,244307,Both
HRV,60,289048,Both
CUB,60,606994,Both
CYP,60,64989,Both
CZE,60,643722,Both
BEN,60,218586,Both
